rpt_low_energy,rpt_med_energy,regu_energy,rpt_low_cap,rpt_med_cap,regu_cap,seq_num,diag_pos,cycle_index
0.898183014,0.897628229,0.873481304,0.237431428,0.238156789,0.23531277,292,2,127
0.891344283,0.890441764,0.86222545,0.235617245,0.236315381,0.232958945,292,3,230
0.88585721,0.884303835,0.853754644,0.234164341,0.234744973,0.230939593,292,4,333
0.88061366,0.878430815,0.845739841,0.232783394,0.233252081,0.229036237,292,5,436
0.875366653,0.872901397,0.837746823,0.231392122,0.231832294,0.227076861,292,6,539
0.87008802,0.866429795,0.825759508,0.229993739,0.230148542,0.223985117,292,7,642
0.856776839,0.851994763,0.796868528,0.22651755,0.226471065,0.216674128,292,8,745
0.849059534,0.843534625,0.783187443,0.224446307,0.224196198,0.213086926,292,9,848
0.843074784,0.835645055,0.771547822,0.222875588,0.222175648,0.210108137,292,10,951
0.833580347,0.820646849,0.728585872,0.220706661,0.219386045,0.203163633,292,11,1054
0.829454338,0.814934319,0.715828779,0.219660012,0.21792092,0.199770901,292,12,1157
0.825565843,0.80697557,0.698818885,0.218673599,0.21589648,0.19519853,292,13,1260
,,0.92453448,,,0.247158793,186,hppc_1,8
1.028330533,0.984278706,0.923455478,0.273086869,0.261395315,0.246901342,186,0,0
1.018448532,0.981554591,0.921938649,0.270128278,0.260591013,0.246518299,186,1,24
0.994401697,0.961875046,0.912629744,0.263406096,0.25521985,0.244166948,186,2,127
0.980870892,0.948720168,0.901014625,0.259709034,0.251690366,0.241254821,186,3,230
0.970462254,0.938321837,0.88958059,0.256907696,0.248960391,0.238461898,186,4,333
0.952564289,0.91995755,0.863278167,0.252066182,0.244011267,0.231601018,186,5,436
0.934057663,0.900985577,0.836017842,0.247079299,0.238968202,0.22444705,186,6,539
0.919014244,0.882492477,0.764668544,0.24324683,0.234378924,0.206046735,186,7,642
0.888039929,0.837613247,0.684149558,0.235110293,0.222773501,0.185089837,186,8,745
0.835982414,0.763075919,0.551562273,0.221143294,0.203010442,0.149809639,186,9,848
0.715815122,0.608557362,0.223452288,0.188332409,0.161141803,0.061575053,186,10,951
,,0.906483475,,,0.243132209,304,hppc_1,8
0.940593817,0.939228857,0.906813164,0.249087516,0.249324973,0.243192703,304,0,0
0.933244093,0.931819454,0.902160454,0.247034415,0.247275973,0.241991281,304,1,24
0.92163353,0.920122394,0.893174921,0.243866648,0.244094083,0.239741466,304,2,127
0.914856879,0.912978114,0.885642328,0.242041318,0.242198367,0.237856095,304,3,230
0.906422805,0.905393647,0.876709754,0.239756638,0.240137422,0.235618275,304,4,333
0.898569634,0.896671581,0.863700136,0.237673716,0.23789524,0.232295991,304,5,436
0.886817729,0.884095881,0.836859398,0.234524221,0.234544498,0.225198537,304,6,539
0.868673292,0.866050212,0.806863363,0.22958965,0.229646966,0.217198614,304,7,642
0.85283437,0.849551584,0.7787807,0.225343276,0.225306653,0.209881654,304,8,745
0.83610691,0.831122182,0.755193825,0.221032802,0.220627249,0.204070075,304,9,848
0.829747151,0.823334233,0.74123194,0.219378426,0.218704959,0.200570333,304,10,951
0.823034589,0.813997445,0.707317195,0.217601166,0.216448062,0.19184549,304,11,1054
0.791554543,0.775582843,0.615828826,0.208983048,0.206073862,0.167452752,304,12,1157
0.681255671,0.642512834,0.343716391,0.178958836,0.169824532,0.094186131,304,13,1260
,,0.914381052,,,0.24517018,119,hppc_1,8
0.99136955,0.969020437,0.913624149,0.263278559,0.257539179,0.245047693,119,0,0
0.980108366,0.968831249,0.91171307,0.260012399,0.257535703,0.24473805,119,1,24
0.956152573,0.947189956,0.90423266,0.253327126,0.251602311,0.242896356,119,2,127
0.943422997,0.935013314,0.89483466,0.249862202,0.248352042,0.240626231,119,3,230
0.932580509,0.924247796,0.882167278,0.246950954,0.24553374,0.237506744,119,4,333
0.915856205,0.907002546,0.856732737,0.242488227,0.240961342,0.230913211,119,5,436
0.903057387,0.891334128,0.82025688,0.239195125,0.236949774,0.221346978,119,6,539
0.877516631,0.862869873,0.726955108,0.232388738,0.229541115,0.196907022,119,7,642
0.821439009,0.79082709,0.564685773,0.217224485,0.210352594,0.153729593,119,8,745
0.713882128,0.634399996,0.263690268,0.187981152,0.168227454,0.072667379,119,9,848
,,0.917455838,,,0.245283754,123,hppc_1,8
0.999850752,0.971563932,0.917031483,0.265445162,0.257916669,0.245238612,123,0,0
0.988778278,0.967763996,0.91323019,0.262310431,0.256940096,0.244233257,123,1,24
0.960847834,0.947758823,0.903466119,0.254572499,0.251529265,0.241815343,123,2,127
0.947198245,0.935163462,0.89332964,0.250834055,0.248150217,0.239295534,123,3,230
0.9347132,0.922056475,0.876862934,0.247457914,0.244675266,0.23514634,123,4,333
0.914144466,0.900162327,0.84674021,0.241952742,0.238809833,0.227121945,123,5,436
0.897576037,0.883967564,0.756378748,0.237637753,0.234781334,0.203594651,123,6,539
0.861415945,0.835261741,0.612720489,0.22800176,0.22218276,0.165569449,123,7,642
0.806055547,0.732293674,0.448548199,0.213311503,0.195357604,0.122551588,123,8,745
0.7290844,0.604317742,0.266510667,0.192374083,0.161314972,0.073696132,123,9,848
,,0.920209012,,,0.245863996,136,hppc_1,8
0.991207027,0.968644888,0.920681265,0.262923298,0.257161309,0.24603041,136,0,0
0.980928791,0.96265569,0.915235127,0.260024246,0.255492417,0.244597077,136,1,24
0.961302609,0.944599962,0.904758944,0.254580448,0.250565907,0.241900186,136,2,127
0.950513354,0.933591015,0.894798954,0.251647225,0.247615522,0.23940043,136,3,230
0.939629906,0.922376898,0.880852959,0.248729382,0.244657146,0.2359041,136,4,333
0.919040932,0.900269518,0.848841986,0.243178074,0.238694683,0.227518904,136,5,436
0.903004432,0.8826273,0.812793729,0.238949387,0.234095641,0.218044164,136,6,539
0.886177407,0.863252824,0.742523242,0.234654908,0.229376759,0.200021394,136,7,642
0.862846357,0.835428747,0.672000676,0.228618997,0.222554779,0.18205289,136,8,745
0.812260125,0.759621501,0.511393132,0.215012799,0.202531352,0.139762564,136,9,848
0.719592485,0.628708069,0.264091831,0.189705833,0.16727955,0.073086302,136,10,951
,,0.928058528,,,0.248012423,278,hppc_1,8
0.997325536,0.977612188,0.928204629,0.264607088,0.259613006,0.248080594,278,0,0
0.987791708,0.972144391,0.924758439,0.261870899,0.258069578,0.247137193,278,1,24
0.97068787,0.957688642,0.917815144,0.257105161,0.254095424,0.245418232,278,2,127
0.960667607,0.947584986,0.910277514,0.254362327,0.251386605,0.243590381,278,3,230
0.952097904,0.938920733,0.900844553,0.252052059,0.249090649,0.241266044,278,4,333
0.94387484,0.930469262,0.89242263,0.249838911,0.246868217,0.239224148,278,5,436
0.934286111,0.919741398,0.879071907,0.247284631,0.244062734,0.235855896,278,6,539
0.919472213,0.905282483,0.859534352,0.24327186,0.240188998,0.230823801,278,7,642
0.902768873,0.88619312,0.829488366,0.238765455,0.235075801,0.222850464,278,8,745
0.886182662,0.862665969,0.783522469,0.234497062,0.228911137,0.210743814,278,9,848
0.850248429,0.824010898,0.728771524,0.224753549,0.218507447,0.196207912,278,10,951
0.708886906,0.681663459,0.531014198,0.186190237,0.179912283,0.143509249,278,11,1054
,,0.920530544,,,0.246681485,151,hppc_1,8
1.004734684,0.976002626,0.920407276,0.266841254,0.259309117,0.246674486,151,0,0
0.994933202,0.972761597,0.917038965,0.264062489,0.258488419,0.245831516,151,1,24
0.967836405,0.954981809,0.90919302,0.256546183,0.253708095,0.244012655,151,2,127
0.954203398,0.941607641,0.899168564,0.252800483,0.250118539,0.241590341,151,3,230
0.942873714,0.930334814,0.889286405,0.249713723,0.247104966,0.239150023,151,4,333
0.926165957,0.913224872,0.868277374,0.245156585,0.242479426,0.23372992,151,5,436
0.909429221,0.894644547,0.844154679,0.240612555,0.237441533,0.227199391,151,6,539
0.90151931,0.885585437,0.807803221,0.238628525,0.235213802,0.217878079,151,7,642
0.879923215,0.864159159,0.722199487,0.232833142,0.229617746,0.195165236,151,8,745
0.827902918,0.77948483,0.557966826,0.218859206,0.207346645,0.151495451,151,9,848
0.73306684,0.630665341,0.348685494,0.192946299,0.167304227,0.095814507,151,10,951
,,0.910546326,,,0.243444681,161,hppc_1,8
0.996607248,0.966615058,0.909782827,0.264755122,0.256709208,0.243301175,161,0,0
0.98736966,0.965392264,0.908171173,0.262020448,0.256336367,0.242858719,161,1,24
0.961282923,0.946156145,0.89865656,0.254750109,0.251141742,0.240451411,161,2,127
0.947115548,0.932746609,0.887597638,0.250883093,0.247551023,0.237656095,161,3,230
0.934465458,0.919880295,0.87158359,0.247466295,0.244131958,0.233616403,161,4,333
0.911729144,0.895322686,0.832869479,0.241315547,0.237523734,0.223358136,161,5,436
0.892859195,0.87202735,0.760166956,0.236428882,0.231628472,0.204381532,161,6,539
0.855885,0.820439575,0.637920461,0.226703581,0.218510162,0.172509857,161,7,642
0.798316793,0.722777748,0.471891167,0.211135431,0.192500509,0.128483579,161,8,745
0.685300659,0.56485533,0.19207428,0.180389718,0.149861479,0.053362585,161,9,848
0.636362147,0.490385719,0.10392208,0.167192016,0.130322823,0.028989359,161,10,951
,,0.915694704,,,0.244928572,165,hppc_1,8
0.961664383,0.953795022,0.915570479,0.254809021,0.253190586,0.244928069,165,0,0
0.952734863,0.945707244,0.91065277,0.252322827,0.250912456,0.243580142,165,1,24
0.937579917,0.932071249,0.903629988,0.248136557,0.247141225,0.241708313,165,2,127
0.929105979,0.923348274,0.894667674,0.245832556,0.244806043,0.239424472,165,3,230
0.921541435,0.915549113,0.885917671,0.243797903,0.242745033,0.237225632,165,4,333
0.910825258,0.904928035,0.875595445,0.240925197,0.239925183,0.234631831,165,5,436
0.901469286,0.894930922,0.863064334,0.238398713,0.237262215,0.231403538,165,6,539
0.891905308,0.884401272,0.846186368,0.235835366,0.234468208,0.226998368,165,7,642
0.880010028,0.870264997,0.819321503,0.23265428,0.230683472,0.21992289,165,8,745
0.861153737,0.848440754,0.78027887,0.227619086,0.224874495,0.20961017,165,9,848
0.85215535,0.837981861,0.766018877,0.225288833,0.222345791,0.206221407,165,10,951
0.833061355,0.811931329,0.704457625,0.220314414,0.215722528,0.190206101,165,11,1054
0.788715182,0.765591637,0.60100186,0.208393922,0.203402084,0.162726077,165,12,1157
0.656965826,0.60865582,0.240472317,0.172499153,0.16080398,0.066572099,165,13,1260
,,0.930191905,,,0.248775278,279,hppc_1,8
1.021754922,0.988087682,0.930115893,0.271389975,0.262529701,0.248771289,279,0,0
1.011012441,0.983221227,0.92664811,0.268251025,0.261168309,0.247845278,279,1,24
0.988566838,0.965620936,0.919394129,0.26193319,0.256308136,0.246010793,279,2,127
0.976629056,0.953985064,0.912168138,0.25862068,0.253117412,0.244173886,279,3,230
0.966691574,0.944264073,0.902030578,0.255916705,0.2505064,0.241665029,279,4,333
0.959082259,0.936219104,0.894053769,0.253863223,0.24837388,0.239672774,279,5,436
0.951818248,0.928594029,0.885746975,0.251913658,0.246362743,0.237596855,279,6,539
0.944475827,0.921073853,0.875022543,0.249941344,0.244367858,0.234874063,279,7,642
0.933585888,0.911129587,0.865314321,0.246970958,0.241692108,0.232356677,279,8,745
0.916616539,0.892980738,0.836221358,0.242432569,0.23686594,0.224785676,279,9,848
0.900238146,0.875764739,0.808725201,0.238026783,0.232247813,0.217462763,279,10,951
0.890216611,0.863639301,0.767521436,0.235420475,0.229175337,0.206708793,279,11,1054
0.870089318,0.832337332,0.67249352,0.230088303,0.220969636,0.181840346,279,12,1157
0.765636026,0.714355617,0.450687548,0.201438865,0.188979222,0.122378741,279,13,1260
,,0.916898022,,,0.245034386,319,hppc_1,8
0.974042036,0.963830407,0.918367519,0.258344011,0.255873435,0.245423709,319,0,0
0.963143865,0.956790624,0.912648665,0.255244493,0.253930695,0.243962261,319,1,24
0.944080279,0.940066747,0.903732331,0.249960948,0.249350714,0.241714815,319,2,127
0.933386687,0.929279785,0.892773268,0.247056522,0.246473089,0.238994564,319,3,230
0.924181773,0.919627451,0.88147068,0.24456647,0.243916157,0.236158379,319,4,333
0.906356557,0.901231164,0.854966727,0.239750515,0.238954902,0.229178858,319,5,436
0.894054481,0.886278377,0.827142154,0.23649069,0.234985959,0.221823918,319,6,539
0.88176346,0.86642485,0.769254513,0.2333685,0.229990881,0.206846898,319,7,642
0.81383348,0.797929784,0.606287081,0.214955791,0.211726508,0.163955234,319,8,745
0.631123626,0.566966414,0.22808695,0.165329458,0.149370069,0.06287667,319,9,848
0.559645788,0.458632604,0.037860625,0.146267836,0.121270945,0.009763346,319,10,951
0.542589466,0.392042495,0.027370611,0.141795757,0.104569822,0.006958582,319,11,1054
0.518121897,0.354250253,0.02676412,0.13535117,0.094489117,0.00681213,319,12,1157
0.490376578,0.333945183,0.026198568,0.127978192,0.088815711,0.006686274,319,13,1260
0.470381823,0.31836455,0.025914893,0.12242228,0.084350317,0.006625985,319,14,1363
0.44262898,0.303133883,0.025374263,0.115096191,0.080223854,0.006498469,319,15,1466
,,0.908799391,,,0.243094241,320,hppc_1,8
0.9836169,0.961172352,0.910165057,0.261019545,0.25526024,0.243442083,320,0,0
0.972367909,0.955261827,0.904322848,0.257818668,0.253669025,0.24198082,320,1,24
0.950909055,0.936570231,0.895862171,0.25187987,0.248568609,0.239957474,320,2,127
0.938051762,0.924290816,0.882674132,0.248357679,0.245257817,0.236623209,320,3,230
0.914050622,0.898634665,0.845408645,0.241799094,0.238268508,0.226769449,320,4,333
0.899911789,0.883235093,0.814454738,0.238098863,0.234274534,0.218607549,320,5,436
0.879406034,0.856173536,0.702913208,0.232776508,0.227535855,0.189437154,320,6,539
0.84510166,0.804046917,0.620560157,0.223656772,0.214014794,0.168184683,320,7,642
0.753336977,0.673144592,0.347290071,0.19860599,0.178502292,0.094946114,320,8,745
0.671156943,0.53587654,0.135710311,0.176418836,0.142395948,0.038165217,320,9,848
0.650725146,0.491716941,0.102657526,0.170858942,0.131143438,0.028813431,320,10,951
0.636834818,0.459463044,0.074306426,0.167046775,0.122663158,0.020810003,320,11,1054
0.623122804,0.435569519,0.05247049,0.163329976,0.116399289,0.014424295,320,12,1157
0.603550967,0.413895818,0.040377932,0.158047184,0.110434145,0.010837211,320,13,1260
0.584655125,0.397807232,0.035878479,0.152964257,0.10615315,0.009499815,320,14,1363
0.571513825,0.391546556,0.030921573,0.149232842,0.104255615,0.00804697,320,15,1466
0.550184311,0.388125667,0.02933168,0.143653042,0.103291587,0.007615237,320,16,1569
,,0.913044165,,,0.244812047,309,hppc_1,8
0.960708497,0.950300671,0.911351828,0.25454261,0.252322862,0.244263101,309,0,0
0.950574509,0.940909457,0.90558485,0.251704534,0.249749534,0.242792234,309,1,24
0.933480658,0.925225792,0.893687296,0.247025007,0.245493589,0.239865429,309,2,127
0.918853834,0.911271238,0.880970085,0.243042708,0.241720623,0.236655706,309,3,230
0.907543905,0.899712978,0.865428261,0.239978065,0.238648433,0.232705514,309,4,333
0.891203136,0.880813371,0.830709155,0.235604758,0.233586412,0.223562231,309,5,436
0.867289302,0.854692891,0.788366318,0.229170079,0.226562754,0.212340984,309,6,539
0.850119937,0.837220238,0.753099381,0.224596613,0.222009433,0.203134622,309,7,642
0.84411494,0.830338767,0.73092149,0.223090878,0.220423263,0.197691012,309,8,745
0.823629273,0.801986645,0.66274804,0.217842831,0.21351289,0.180209264,309,9,848
0.792378172,0.760709583,0.572438334,0.209389155,0.20247153,0.156166553,309,10,951
0.705841436,0.653407958,0.328633728,0.185853435,0.173406483,0.090238875,309,11,1054
,,0.915048746,,,0.24553442,109,hppc_1,8
0.981066165,0.965903609,0.91423482,0.260446172,0.256763201,0.245384161,109,0,0
0.970378225,0.960625511,0.910023821,0.257381121,0.255302486,0.244257532,109,1,24
0.94465688,0.938008078,0.894404861,0.250258048,0.249120258,0.240222906,109,2,127
0.932022618,0.925415554,0.881720927,0.246813419,0.245757458,0.23703407,109,3,230
0.916752124,0.910086081,0.865894625,0.242677215,0.241676725,0.233062316,109,4,333
0.897388083,0.887874018,0.827648849,0.237467009,0.235715535,0.222939541,109,5,436
0.88789219,0.876332584,0.797927007,0.235091617,0.232893004,0.215173659,109,6,539
0.871760625,0.859808633,0.70866232,0.230888509,0.228836885,0.191889289,109,7,642
0.844533503,0.821996175,0.613153222,0.223810837,0.219188644,0.167031331,109,8,745
0.80881984,0.763767264,0.558513505,0.214284237,0.204026979,0.152869358,109,9,848
0.748600292,0.673402996,0.420752577,0.197930163,0.179745923,0.115882054,109,10,951
0.665820218,0.571750419,0.192105664,0.175466174,0.152409875,0.053905738,109,11,1054
0.627588218,0.501446286,0.099485585,0.165180017,0.13399674,0.027989843,109,12,1157
,,0.875784223,,,0.236533206,268,hppc_1,8
0.999011663,2337965214,0.882624026,0.265976592,0.25349136,0.238402562,268,0,0
0.990848513,0.953875769,0.872929018,0.263300378,0.253991635,0.235851259,268,1,24
0.960543606,0.926775566,0.855508906,0.254798629,0.246615069,0.230673107,268,2,127
0.930925914,0.89350733,0.82285837,0.247055199,0.237939272,0.222496719,268,3,230
0.904737785,0.859893546,0.782363336,0.24029771,0.22914572,0.211985972,268,4,333
0.886626161,0.841442444,0.759684012,0.235557173,0.224378348,0.206317919,268,5,436
0.870540807,0.823229689,0.7344524,0.231318223,0.219660267,0.199964867,268,6,539
0.844333592,0.797683898,0.700130119,0.224346689,0.212951433,0.191069982,268,7,642
0.799183338,0.754829814,0.650461559,0.212180988,0.201522565,0.178064978,268,8,745
0.692352765,0.64757699,0.499423842,0.183306194,0.173025381,0.138129893,268,9,848
,,0.909035624,,,0.2433592,175,hppc_1,8
0.994474396,0.964441517,0.908528201,0.26413924,0.256162148,0.243240222,175,0,0
0.985770846,0.961798011,0.906500494,0.261593365,0.255460975,0.24274524,175,1,24
0.961729238,0.944252316,0.896490128,0.254905925,0.250748599,0.240291405,175,2,127
0.948637373,0.931701484,0.886373833,0.251323277,0.247383882,0.237802248,175,3,230
0.936841915,0.919805344,0.873498893,0.248135351,0.244239922,0.234609343,175,4,333
0.91501864,0.89625899,0.839366564,0.24223698,0.23787831,0.225566022,175,5,436
0.905510137,0.886793714,0.786486415,0.239787878,0.235591704,0.211858167,175,6,539
0.88074217,0.842146764,0.644364134,0.233276394,0.224353683,0.174152785,175,7,642
0.844195754,0.780455123,0.550684064,0.223491381,0.208149107,0.149798075,175,8,745
0.752595458,0.650298541,0.295049682,0.198521169,0.172900742,0.081176081,175,9,848
0.674087118,0.529239452,0.133327159,0.177278765,0.140568671,0.037452279,175,10,951
,,0.872959069,,,0.236328212,266,hppc_1,8
0.994175641,2337965214,0.87484164,0.264650104,0.255532256,0.236854651,266,0,0
0.984234035,0.950792186,0.871790352,0.261591301,0.253302568,0.236016239,266,1,24
0.960627251,0.93244158,0.8630956,0.25487309,0.248131486,0.232598999,266,2,127
0.932034342,0.897854019,0.827817299,0.247521596,0.239164951,0.223596126,266,3,230
0.902787083,0.862509794,0.78598066,0.240025597,0.22999943,0.212827923,266,4,333
0.883245815,0.840392126,0.764345916,0.234916417,0.224228483,0.207414308,266,5,436
0.857740527,0.811430359,0.72501696,0.228292113,0.216678704,0.197282552,266,6,539
0.827995274,0.783103009,0.693221264,0.220305042,0.20921605,0.189039656,266,7,642
0.788952907,0.747929518,0.640918033,0.209544545,0.199822377,0.175472656,266,8,745
,,0.911247154,,,0.245159617,134,hppc_1,8
0.994250123,0.966728767,0.910857439,0.263957074,0.257166576,0.245044794,134,0,0
0.985790963,0.962017039,0.907765559,0.261533188,0.255898216,0.244333188,134,1,24
0.966473723,0.945632233,0.897422505,0.256228228,0.251600017,0.242328347,134,2,127
0.955293945,0.933727279,0.885388624,0.253229489,0.248572071,0.239850137,134,3,230
0.94519914,0.922718303,0.871685625,0.250541578,0.245848857,0.236991377,134,4,333
0.931463275,0.91044419,0.857887154,0.246860415,0.242632951,0.233674396,134,5,436
0.915210967,0.892671473,0.827928138,0.242518415,0.237917799,0.225916605,134,6,539
0.89228771,0.866534202,0.780734322,0.236358273,0.230873351,0.213217671,134,7,642
0.871707393,0.842871621,0.728635504,0.230918058,0.224685456,0.199414254,134,8,745
0.804775335,0.772578637,0.580805188,0.212565482,0.205650255,0.15950829,134,9,848
0.695617392,0.63509841,0.250939866,0.182850921,0.168663636,0.069885887,134,10,951
,,0.934556435,,,0.249753023,277,hppc_1,8
0.999935485,0.981993494,0.934695424,0.265225111,0.260750431,0.249801092,277,0,0
0.98995944,0.975205658,0.930260842,0.262334619,0.258816449,0.248633643,277,1,24
0.97082256,0.958381355,0.920717677,0.256997878,0.254162112,0.246178205,277,2,127
0.959734876,0.947198904,0.911595675,0.25394728,0.251127659,0.24384134,277,3,230
0.950041597,0.93732691,0.900678481,0.251316572,0.248480228,0.241090072,277,4,333
0.941513256,0.928584609,0.891572872,0.249009687,0.246152012,0.238798519,277,5,436
0.93225809,0.91945074,0.87987,0.246516498,0.243728346,0.235815362,277,6,539
0.916953099,0.903881519,0.859928391,0.242341449,0.239495017,0.230633164,277,7,642
0.903006399,0.888449941,0.836427693,0.238569636,0.235303366,0.224269652,277,8,745
0.893962415,0.878428293,0.810006806,0.236274694,0.232807145,0.217437381,277,9,848
0.879027178,0.854593762,0.735608023,0.232490407,0.226821619,0.198225643,277,10,951
0.845473454,0.809368073,0.610987344,0.223612702,0.214979651,0.165297453,277,11,1054
0.772088706,0.72675022,0.462349894,0.203454834,0.192567971,0.125766313,277,12,1157
,,0.923990764,,,0.24688194,141,hppc_1,8
0.991735155,0.973785036,0.923872116,0.263293367,0.258547083,0.246913936,141,0,0
0.982200993,0.969317594,0.920301004,0.260520437,0.257304719,0.245944524,141,1,24
0.958595491,0.952221076,0.910177249,0.253946983,0.252639266,0.243356694,141,2,127
0.945808242,0.939859972,0.900014783,0.25044472,0.249338171,0.240855857,141,3,230
0.934569045,0.928676785,0.887899362,0.247429828,0.246398188,0.237901598,141,4,333
0.917031525,0.910437766,0.8637999,0.242696175,0.241518582,0.231708548,141,5,436
0.904197565,0.895620598,0.833314694,0.239342919,0.23771253,0.22371913,141,6,539
0.878492842,0.856374415,0.692487293,0.23276111,0.227671681,0.186971346,141,7,642
0.782175869,0.727305425,0.467386844,0.206478395,0.192948559,0.12653124,141,8,745
0.610470971,0.535201154,0.254634574,0.159977996,0.140766462,0.0696284,141,9,848
,,0.918907237,,,0.246023563,144,hppc_1,8
0.958156662,0.95571117,0.918764117,0.253889009,0.253760068,0.246042632,144,0,0
0.949035159,0.947723589,0.914254241,0.251361474,0.251523626,0.244773093,144,1,24
0.934498759,0.934202776,0.906273791,0.247367543,0.247818533,0.242679279,144,2,127
0.926445388,0.92526883,0.897175971,0.245200374,0.245465044,0.240424338,144,3,230
0.918291377,0.916557248,0.887457789,0.243025663,0.243190941,0.238011613,144,4,333
0.908435347,0.906993319,0.878052866,0.240381936,0.240670596,0.235705733,144,5,436
0.899499551,0.897501381,0.865928961,0.238006715,0.238199733,0.232660494,144,6,539
0.892061571,0.887891691,0.846951532,0.236099593,0.235772038,0.22777539,144,7,642
0.878600061,0.867342543,0.79595338,0.23266172,0.230401457,0.214325179,144,8,745
0.846610875,0.83128556,0.730447729,0.224064204,0.220810515,0.19703896,144,9,848
0.631320625,0.602215465,0.467488193,0.165457865,0.158645567,0.126787198,144,10,951
,,0.858840689,,,0.231819046,251,hppc_1,8
0.950888737,0.92796639,0.855561979,0.253301313,0.24727495,0.230981708,251,0,0
0.944720877,0.931434729,0.857746888,0.251164866,0.248017294,0.231627579,251,1,24
0.916042159,0.906276898,0.842305141,0.243178691,0.241327679,0.227854345,251,2,127
0.885521397,0.866509963,0.801853475,0.235260136,0.230955587,0.217283123,251,3,230
0.856901429,0.832269013,0.759542268,0.227820874,0.222084206,0.206712914,251,4,333
0.836350995,0.808657004,0.725892036,0.222507512,0.216001544,0.198059558,251,5,436
0.826334205,0.798401408,0.71366607,0.21990567,0.213418109,0.195208217,251,6,539
0.811274442,0.784703402,0.697074586,0.215849593,0.20985828,0.191167027,251,7,642
0.785943372,0.757311751,0.654306813,0.209125728,0.202786117,0.180076843,251,8,745
,,0.912955199,,,0.244792122,288,hppc_1,8
0.947887922,0.946714972,0.912984371,0.251057467,0.251330109,0.244785123,288,0,0
0.939086981,0.938226369,0.907964929,0.248616382,0.248971603,0.243424719,288,1,24
0.925501264,0.92497251,0.898165546,0.244893633,0.245369091,0.24099389,288,2,127
0.918160626,0.917085822,0.890088773,0.242900674,0.243258835,0.238944028,288,3,230
0.909896282,0.909015516,0.881615746,0.24067933,0.241132614,0.236859661,288,4,333
0.903411705,0.901646027,0.869851497,0.238967091,0.239236593,0.233893394,288,5,436
0.895133296,0.891599821,0.849638228,0.236784438,0.236608128,0.228614814,288,6,539
0.88132687,0.876107104,0.819324976,0.233071066,0.232427552,0.220570883,288,7,642
0.871011799,0.86177594,0.799109054,0.230316566,0.228841564,0.21526377,288,8,745
0.850921232,0.838813236,0.748376904,0.225153451,0.222978136,0.202585207,288,9,848
0.797807177,0.781780938,0.678343893,0.210766723,0.207652579,0.183966055,288,10,951
0.672871406,0.65007645,0.47196828,0.176811728,0.171922897,0.128585172,288,11,1054
,,0.913709375,,,0.245338586,106,hppc_1,8
0.958644741,0.94959972,0.913217107,0.253987309,0.252248408,0.245289086,106,0,0
0.951985301,0.943544635,0.908753812,0.25211701,0.250506834,0.243988699,106,1,24
0.938222284,0.930732808,0.89820721,0.248339506,0.246978996,0.241143383,106,2,127
0.930410002,0.922869327,0.888967551,0.246233545,0.244901888,0.238813071,106,3,230
0.924360363,0.916028516,0.880510144,0.244625863,0.243152877,0.236786719,106,4,333
0.914473079,0.906247714,0.866917415,0.241987649,0.240589177,0.233347989,106,5,436
0.901641724,0.891781435,0.838422115,0.238574542,0.236768097,0.225857511,106,6,539
0.88120382,0.869586441,0.795394241,0.233113674,0.230877046,0.214410349,106,7,642
0.867145525,0.848078321,0.750210486,0.229470234,0.225348233,0.202751693,106,8,745
0.852195599,0.827321221,0.707937886,0.225650005,0.220143766,0.192004001,106,9,848
0.816459414,0.793451888,0.646549627,0.215954959,0.211151083,0.175978151,106,10,951
0.756599379,0.734009068,0.521792764,0.199536464,0.194952227,0.142262695,106,11,1054
,,0.921796536,,,0.246337761,185,hppc_1,8
1.012215442,0.977992947,0.919353928,0.268863198,0.25970091,0.245722858,185,0,0
1.003229793,0.977580876,0.919945247,0.266113948,0.259484058,0.245884244,185,1,24
0.978761161,0.957504254,0.910340354,0.259281117,0.25405442,0.243468518,185,2,127
0.966057516,0.944968849,0.900114179,0.255810129,0.250688918,0.240914324,185,3,230
0.953841438,0.932504411,0.884872664,0.252524564,0.247383934,0.237066137,185,4,333
0.927618079,0.904535884,0.841906809,0.245434006,0.239809374,0.225754467,185,5,436
0.908233162,0.884397694,0.799068533,0.240300388,0.234583506,0.214470236,185,6,539
0.88374004,0.85660694,0.716490412,0.233977153,0.227623151,0.193167211,185,7,642
0.848158157,0.807488173,0.629789705,0.224720905,0.2150475,0.170790568,185,8,745
0.75193192,0.657386391,0.363804019,0.198533529,0.174981966,0.09968725,185,9,848
0.647463179,0.505848174,0.173433923,0.17017793,0.134390111,0.048708124,185,10,951
,,0.867443177,,,0.233065997,264,hppc_1,8
0.956741742,0.931130514,0.863635216,0.254624267,0.247695336,0.232056651,264,0,0
0.950554416,0.935126623,0.864232687,0.252524684,0.248691018,0.232353635,264,1,24
0.923818821,0.918395389,0.858151171,0.244985825,0.243901699,0.230497288,264,2,127
0.903503417,0.889818216,0.834920353,0.239590907,0.236562136,0.224558099,264,3,230
0.881087532,0.865747033,0.807989689,0.23380619,0.230420095,0.217964393,264,4,333
0.861962467,0.840786373,0.772770541,0.22893983,0.223925513,0.208695593,264,5,436
0.85130346,0.828642985,0.760320085,0.226123853,0.220832889,0.205752859,264,6,539
0.839235851,0.815122637,0.743203662,0.22297301,0.217400291,0.201489595,264,7,642
